"id","Address","Cuisine","insertedAtTimestamp","Latitude","Longitude","Name","Number of Reviews","Open","Rating","Zip Code"
"8NVN6Nldm7AGoGaABBZMRw","13 W 26th St","japanese","24/02/2022 22:07:43","40.74409","'-73.98945","Izakaya NoMad","690","N/A","4","10010"
"8zTyhMq0ki83WoWrq4D0qw","128 E 4th St","vietnamese","24/02/2022 22:14:02","40.725287","'-73.987563","Nón Lá","125","N/A","4.5","10003"
"rCFCyKkPuLDrZLNZiLJOHw","83 Saint Marks Pl","pizza","24/02/2022 16:11:41","40.72778","'-73.9854299","Stromboli Pizza","249","N/A","3.5","10003"
"Ssi8ht_p9rXY03Rwld6EKw","246 Spring St","seafood","24/02/2022 22:09:33","40.725315","'-74.005515","Vestry","88","N/A","4","10013"
"JdNzj7EGQLC9eqqw3SYBPg","123 1st Ave","healthy","24/02/2022 16:44:35","40.72737","'-73.98578","Organic Grill","457","N/A","4","10003"
"tLg1gQ1tqYCT-5gGsOwHfA","6619 Bergenline Ave","chinese","24/02/2022 16:40:05","40.79401","'-74.01282","Hannah Fun Chinese Restaurant","15","N/A","4.5","07093"
"TDyu1-6XF7r1jc13j7nDNA","615 Manhattan Ave","american","24/02/2022 16:12:16","40.7233949","'-73.950856","TØRST","414","N/A","4.5","11222"
"IUM8v3grz9CBCmTOXk7sdA","37-06 30th Ave","mexican","24/02/2022 22:01:15","40.76431789999999","'-73.916479","La Tiendita Taqueria","132","N/A","4","11103"
"5UxJoqkdYrUEjArx8YITMw","50 W 65th St","seafood","24/02/2022 22:04:07","40.77250470436572","'-73.98111241370289","Atlantic Grill","601","N/A","3.5","10023"
"RoPrfBqmRTqw_cBqcWAfYA","167 Grand St","chinese","24/02/2022 16:52:19","40.714735","'-73.961346","Dim Sum Bar","229","N/A","4","11249"
"Ox_OfWSHVFZ6M8J5HSRdqQ","473 Lexington Ave","pizza","24/02/2022 16:12:23","40.75376993183245","'-73.97413170000003","99 Cent Fresh Pizza","162","N/A","4","10017"
"2wVirrAVg3ltAFHoHeXHMQ","59 2nd Ave","chinese","24/02/2022 21:56:03","40.7259","'-73.98986","Dim Sum Palace","291","N/A","4.5","10003"
"72tQBhszrj8CuhjXPaDBlQ","824 Broad Ave N","dessert","24/02/2022 16:40:31","40.840342","'-74.002954","Rispoli's Pastry Shop","224","N/A","4.5","07657"
"8Oo2AtQEPDfxIOnA8wfXoQ","26 Saint Marks Pl","chinese","24/02/2022 21:55:56","40.72877","'-73.98873","886","517","N/A","4","10003"
"62Kedrco374IuZ_OFb0BxA","818 Broadway","chinese","24/02/2022 22:13:19","40.73285","'-73.99104","3 Times","187","N/A","4","10003"
"z2VXX7wGl8XZ6_oo9W3koA","371 W 34th St","indian","24/02/2022 22:14:09","40.7534700430117","'-73.99595067259492","Patiala Indian Grill","435","N/A","4.5","10001"
"rUBFgZU3QTk7IOgpccE8Og","600 W 218th St","brunch","24/02/2022 22:05:10","40.872860841400616","'-73.91834640216938","Inwood Farm","656","N/A","4","10034"
"_IkMfWpOkQXRZtJAYJUJIw","11 W 51st St","japanese","24/02/2022 16:42:22","40.7597846984863","'-73.9776382446289","Hama Japanese Cuisine","382","N/A","4","10019"
"mFWOB5TqSF2MSKuACnt3kw","459 Bushwick Ave","thai","24/02/2022 16:00:29","40.701727","'-73.936639","H&I Express Thai","26","N/A","4.5","11206"
"FizBsTIAJwNrImIG1mPDcg","35 Union Sq W","korean","24/02/2022 22:13:51","40.73684","'-73.99069","Barn Joo","1727","N/A","4","10003"
"bBDzXNM7Y7_8WE2Sm6R_ig","600 11th Ave","korean","24/02/2022 16:13:12","40.7624395","'-73.9971462","Gotham West Market","558","N/A","4","10036"
"rp8S7scxOkVVeG7dNneMGQ","228 W 10th St","italian","24/02/2022 22:13:11","40.73372","'-74.00513","L'Artusi","2009","N/A","4.5","10014"
"zxWGWhFhiyHFtH0H5KbjFg","254 Old River Rd","healthy","24/02/2022 22:05:04","40.809204","'-73.99073","Maine Artisan Cafe","26","N/A","5","07020"
"Bm_OeNNmJ6Q8FXUDzGzfHw","509 Madison Ave","dessert","24/02/2022 22:09:37","40.759536","'-73.9742545","K Minamoto","159","N/A","4.5","10022"
"v1DHGRNCH9247WLYoaoA9A","254 S 2nd St","pizza","24/02/2022 22:13:37","40.71162","'-73.95783","L'industrie Pizzeria","653","N/A","4.5","11211"
"oOsJn3leUnWDfErRWMf81g","509 Myrtle Ave","brunch","24/02/2022 16:39:17","40.693866","'-73.964535","Soco","2245","N/A","4","11205"
"clOFor0bFSjse7EUfdRacg","436 Jefferson St","italian","24/02/2022 16:52:18","40.707407","'-73.922839","Faro","298","N/A","4","11237"
"KJNXC2NtxRPeu_nkk1PC4A","3935 47th Ave","indian","24/02/2022 16:39:57","40.74209","'-73.92516","Punda Tibetan Restaurant","75","N/A","4","11104"
"vX0_qcuVXoeeH1_24I8lSA","244 W 72nd St","japanese","24/02/2022 22:03:07","40.779199","'-73.983662","Sushi Kaito","191","N/A","4.5","10023"
"1oBUB-3_kCYDsggJqWq_GA","2608 Paterson Plank Rd","chinese","24/02/2022 16:12:12","40.7727099","'-74.04002","First Wok","40","N/A","2.5","07047"
"'-MXQI-AjTJViEekzs_5_8A","447 Bergen St","indian","24/02/2022 16:39:26","40.681277","'-73.976069","Corner Delhi","81","N/A","4","11217"
"04PIAmEboAYWlMdBJZ-CIA","1885 3rd Ave","dessert","24/02/2022 16:44:01","40.7903671891181","'-73.9453067093179","Bakery On 3rd Cafe","40","N/A","4","10029"
"8td6qiBvZ-En6gSpPjXWzQ","86-16 Queens Blvd","chinese","24/02/2022 22:01:06","40.736162913933356","'-73.87729897605949","Shanghai Zhen Gong Fu 上海真功夫","192","N/A","4.5","11373"
"RjeW_l8OF99rn5df5-Rj4g","248 E 52nd St","japanese","24/02/2022 17:37:38","40.756155","'-73.968141","Totto Ramen - Midtown East","1215","N/A","4","10022"
"Fl2z1edJw3MONc9rERWRMg","271 W 119th St","seafood","24/02/2022 17:35:57","40.80613","'-73.95317","B2 Harlem","288","N/A","4","10026"
"FKzpfWUpyupl4q74Jt8fTA","309 W 50th St","pizza","24/02/2022 17:37:43","40.762711","'-73.986708","Don Antonio","1500","N/A","4","10019"
"tXKdwUYOm4PpUuFh9Iwc6g","138 W Central Blvd","korean","24/02/2022 22:06:52","40.85107115046517","'-74.00306960843832","To Sok Chon","183","N/A","4","07650"
"wzHyRI6iW0rIY8rMb3KClA","240 Columbus Ave","italian","24/02/2022 22:09:43","40.77697","'-73.97933","Felice Columbus","52","N/A","4.5","10023"
"D2qV8sDdHEFlHbVz7VSHRQ","529 Broome St","american","24/02/2022 16:11:35","40.723794","'-74.004193","Black Tap - Soho","1277","N/A","3.5","10013"
"LHcpOjPtc8QQCrFiRFjWyA","556 Flatbush Ave","korean","24/02/2022 16:39:20","40.6601311","'-73.9607934","Slow Loris","147","N/A","4.5","11225"
"y6XohzcYjUAQOD8U3NT_yw","252 E 51st St","american","24/02/2022 22:08:50","40.755592","'-73.968588","The Stag's Head","434","N/A","4","10022"
"F-eRrDik2KK0sNjpGiNbAg","625 Columbus Ave","italian","24/02/2022 16:40:03","40.78923","'-73.9698499","Trattoria iL Gusto Wine Bar","71","N/A","3.5","10024"
"bgKGT3osx4KNjrdva4lYpQ","6340 Woodhaven Blvd","indian","24/02/2022 16:11:58","40.723375","'-73.868668","Aroma Progressive Indian Cuisine","159","N/A","4","11374"
"8TfhQaCxux6Eq8SK8iqyoQ","24-19 Steinway St","seafood","24/02/2022 22:02:25","40.7683","'-73.9110794","Abuqir Seafood","190","N/A","5","11103"
"lP4ynyBoeFPywLg78XkMmw","2418 Broadway","italian","24/02/2022 22:02:39","40.790206","'-73.9749174","Cibo e Vino","357","N/A","4","10024"
"0W0m68TNPbodGCA3PhIB4w","60 2nd Ave","mexican","24/02/2022 22:13:23","40.72578","'-73.98952","The Black Ant","583","N/A","4","10003"
"zv29TbzPs9-rD5ql0qWw5A","1066 2nd Ave","seafood","24/02/2022 22:09:32","40.75866","'-73.9655499","The Shadmoor","364","N/A","4.5","10022"
"kVVjtVwlKwxKp4E345sdIw","25-19 40th Ave","pizza","24/02/2022 22:01:33","40.75334","'-73.93716","Goodfellas Pizzeria of LIC","62","N/A","4.5","11101"
"guwS_mhhUjOT5d8sYfEluQ","1071 1st Ave","indian","24/02/2022 16:43:50","40.759381","'-73.962489","Adyar Ananda Bhavan","352","N/A","3.5","10022"
"AdW7XmelK6HtGaWpYm6gKg","38 Congress St","brunch","24/02/2022 22:03:27","40.7493059809493","'-74.041479639709","The Cliff","204","N/A","4","07307"
"S3qnPndTrNlgJnf_5oOrag","347 Lewis Ave","healthy","24/02/2022 16:44:35","40.683746","'-73.935023","Secret Garden","45","N/A","5","11233"
"BPErPpKSNluwcjbKRgze3w","328 E 78th St","chinese","24/02/2022 22:09:46","40.77197","'-73.95452","Xi'an Famous Foods","590","N/A","4","10075"
"Irs8IQdQMXRxnWTDiQXKyA","210 W 94th St","vietnamese","24/02/2022 22:10:33","40.793008077554795","'-73.97215002658557","Plum Vietnamese Restaurant","35","N/A","4","10025"
"fmH4YbvpYdcpaaYOL1g7wg","1070 Bedford Ave","indian","24/02/2022 16:39:27","40.688221","'-73.955137","Bombay Heights","84","N/A","3.5","11216"
"iTcxncdrcQRK1tdcbFIqGQ","37 8th Ave","dessert","24/02/2022 22:14:18","40.73835064346807","'-74.00412204723874","Aux Merveilleux De Fred","408","N/A","4.5","10014"
"DEFteMOu1-bGCs-9bdL6-Q","2144 Fifth Ave","dessert","24/02/2022 16:44:02","40.81054","'-73.93961","Harlem Blues Cafe","105","N/A","4.5","10037"
"a8Igk40PPHz1aqESKn2g6Q","3931 W 164th St Broadway","dessert","24/02/2022 22:05:55","40.8389526630453","'-73.9416501165676","Carrot Top Pastries","211","N/A","3.5","10032"
"YFL1rAdlv7J0cswHVhvCtQ","35-03 Broadway","mexican","24/02/2022 22:08:41","40.760579","'-73.921857","Ruta Oaxaca Mexican Cuisine","168","N/A","4.5","11106"
"1OZPOWZwJr-hpvMt6TD4ug","3412 31st Ave","pizza","24/02/2022 22:01:33","40.7628961","'-73.9207081","Milkflower","705","N/A","4.5","11106"
"C3spvfEd8JQJie-yixRgpQ","2641 Jerome Ave","vietnamese","24/02/2022 22:10:32","40.86702","'-73.8982","Com Tam Ninh Kieu","471","N/A","4","10468"
"HUKn7SlSjYtemmPiGLnD2w","204 Spring St","korean","24/02/2022 22:13:52","40.725166","'-74.003712","Rice kitchen","107","N/A","5","10012"
"SNhDVaf_n7VDZcfry8mYdA","13 St Marks Pl","chinese","24/02/2022 22:13:19","40.72939","'-73.9889199","The Bao","1316","N/A","4","10003"
"RmQOUUkwHDhuuh9Y6XzLsQ","77 Norman Ave","thai","24/02/2022 16:39:53","40.7253533","'-73.952406","Hungry?","131","N/A","4","11222"
"dbxrlDoBwR6br4htUy8YpA","24 Greenwich Ave","american","24/02/2022 22:12:17","40.73492","'-73.99995","Marian's","11","N/A","4.5","10011"
"ba-MPbYnM6T30RNgPdUvtQ","127 Westchester Sq","thai","24/02/2022 16:40:53","40.8401620296024","'-73.8425095552948","Shanghai Red Asian Latin Bistro","132","N/A","3.5","10461"
"nw7zVFP-4a_jvLLpnnMr_A","256 E 125th St","pizza","24/02/2022 22:10:07","40.80278","'-73.93403","Tony’s 125 Street Pizza Of Harlem","4","N/A","5","10035"
"pF6DuOQMSXdZMrvzlrLdQg","115 St Marks Pl","vietnamese","24/02/2022 16:39:24","40.72703","'-73.98369","Hanoi Soup Shop","28","N/A","4.5","10009"
"1SVf6bO7gWm6HWlupMF15Q","594 Grand Concourse","chinese","24/02/2022 22:09:49","40.8196182250977","'-73.926383972168","Great Wall Chinese Restaurant","18","N/A","2.5","10451"
"tM5ooPeeKmjjbtzesvsvtw","37-10 31st Ave","healthy","24/02/2022 22:10:12","40.7617","'-73.9185","Savage Sicko","91","N/A","4","11103"
"yecdlU3oJb1c7rwbjtxchQ","92 2nd Ave","japanese","24/02/2022 16:11:37","40.72697","'-73.98863","Marufuku Ramen - New York","93","N/A","4.5","10003"
"9mawr6QwVHm5q8JRXPFjPA","66 Charlton St","seafood","24/02/2022 22:14:11","40.72697","'-74.00611","San Marino Ristorante","174","N/A","4.5","10014"
"QomjzAeKBigyHcvi_4TZKQ","1422 Saint Nicholas Ave","pizza","24/02/2022 22:04:56","40.8493347","'-73.9335098","Papi's Pizzeria","27","N/A","4","10033"
"5XQgZQF-5N94bkQ2d_PJIQ","1308 Madison Ave","brunch","24/02/2022 22:10:20","40.78521","'-73.95595","Pascalou","259","N/A","4","10128"
"g3og6zatKOpXqE-o9ORnXw","70 Forsyth St","seafood","24/02/2022 22:14:12","40.71707983176376","'-73.99338101439979","Ha's Dac Biet","3","N/A","5","10002"
"kzQyvR-USMlvD5ARDIAP4Q","88-05 Roosevelt Ave","seafood","24/02/2022 16:39:59","40.74845","'-73.87807","Mariscos El Submarino","19","N/A","5","11372"
"mZ1gKg1OT9-YHxplYLKIpw","90 The Promenade","seafood","24/02/2022 16:40:29","40.8059111677674","'-73.9875190460327","Fleming’s Prime Steakhouse & Wine Bar","577","N/A","4","07020"
"Zjs9BS1R-BB1L4P_TRF46g","2247 1st Ave","mexican","24/02/2022 22:09:53","40.79573","'-73.93596","La Avenida","101","N/A","4.5","10029"
"M9ocxj9j91I1Av32UKSeYA","253 West 55th St","korean","24/02/2022 16:12:30","40.765354","'-73.983214","Yakiniku Tohbay","29","N/A","4","10019"
"4MqJOLaeqCgBFQmMFPfe3g","210 Smith St","american","24/02/2022 22:12:17","40.6846046447754","'-73.9921875","Clover Club","801","N/A","4","11201"
"R9yaJKcuaG3AXQ4FGGR1Qg","42-15 Crescent St","dessert","24/02/2022 22:02:37","40.75009","'-73.94062","Chip City","181","N/A","4.5","11101"
"STx4mlpKJVrjd6eZu4yDIw","23-06 Jackson Ave","thai","24/02/2022 22:02:02","40.74491469312005","'-73.94774386999885","Heng Thai","29","N/A","4.5","11101"
"FOQTQd_kosGcwetdsZjEiA","240 Lafayette St","healthy","24/02/2022 22:13:42","40.72273","'-73.99711","Beatnic - SoHo","356","N/A","4","10012"
"_hvgCRW8Vw1n3Usr9RPoUg","335 Newark Ave","american","24/02/2022 16:12:57","40.7249692","'-74.0515195","Cellar 335","597","N/A","4.5","07302"
"P289ym2atWI1Gb9xaEie9A","941 Manhattan Ave","korean","24/02/2022 16:39:51","40.731408","'-73.954702","Pelicana Chicken","79","N/A","4","11222"
"6CEVkAlYw9W_ZHOuNylr8w","517 Meeker Ave","mexican","24/02/2022 16:11:33","40.720638","'-73.943909","Home Made Taqueria","19","N/A","4.5","11222"
"'-Q8MYIWoE4EsGQtudIOY0w","1611 2nd Ave","vietnamese","24/02/2022 22:10:32","40.77635","'-73.95308","Bua Thai Ramen & Robata Grill","1324","N/A","4.5","10028"
"q__dTB3y_aMwoqhDsg8ImQ","10 Hilliard Ave","mexican","24/02/2022 22:02:53","40.82605","'-73.974592","The Great Burrito","233","N/A","4","07020"
"N5Cyoh_hr8z31sqjEQnAuA","176 Main St","seafood","24/02/2022 22:05:45","40.85074","'-73.96913","Dancing Camaron Cajun Seafood Boil","8","N/A","4.5","07024"
"iXV4FMZPru7BB_nwN_8mVw","4610 Center Blvd","seafood","24/02/2022 22:02:28","40.7471944","'-73.9566667","Maiella","1026","N/A","4","11109"
"Ad3dUoLatOdNtB4LxfmmWg","5 St Marks Pl","japanese","24/02/2022 22:11:16","40.729516","'-73.98927","Yakitori Taisho","1588","N/A","3.5","10003"
"yyPjuKHc98UdCW5eM9ATcg","135 W 50th St","healthy","24/02/2022 16:12:25","40.76088262820032","'-73.9824806606141","Little Beet","375","N/A","3.5","10020"
"_R6EjbrynW_LFnmWoRqgww","154 Bleecker St","indian","24/02/2022 16:42:44","40.728186","'-73.999436","Surya - Madam Ji","263","N/A","3.5","10012"
"nBm-zxAWg_oA8JNtHxPvcw","38 Lexington Ave","chinese","24/02/2022 16:11:29","40.74017","'-73.98452","Di Di Dumpling","209","N/A","4","10010"
"oexDsgqmXc9Qe3fy3uYx7g","1913 Bronxdale Ave","italian","24/02/2022 16:40:34","40.848685","'-73.862069","F & J Pine Restaurant","605","N/A","3.5","10462"
"twHJyFgUSd7wzioKQjE7Jw","45 Mercer St","italian","24/02/2022 22:08:31","40.72161","'-74.00127","Galli","998","N/A","4","10013"
"2iW5TU4W0BN8LYBzVmO9Qw","3604 Broadway","american","24/02/2022 22:09:54","40.82849","'-73.94862","The Honey Well","295","N/A","4.5","10031"
"cSRzfprFfAnT1nAcQMgrDA","476 Amsterdam Ave","brunch","24/02/2022 22:03:26","40.7856233","'-73.9767067","Fred's Restaurant","811","N/A","4","10024"
"Wc133R7s_lyxxPuiFEh20w","4979 Broadway","mexican","24/02/2022 22:04:31","40.86837","'-73.91937","Serrano Salsa","46","N/A","4.5","10034"
"WUc3CA6S8OjH3kiqv3eFOA","51B Canal St","korean","24/02/2022 22:13:53","40.71497047687499","'-73.99158544320115","Sobak","6","N/A","5","10002"
"S7ivv5O0beH3U9cV3cRD_Q","35-02 30th Ave","healthy","24/02/2022 22:01:42","40.76512","'-73.91821","Jujube Tree","407","N/A","4.5","11103"
"sB8-R8-FYj-kJrSzTlbmgw","206 W 79th St","italian","24/02/2022 16:40:03","40.7831637424309","'-73.9789159423279","Coppola's West","326","N/A","3.5","10024"
"yqU1-chsjix3T4EMY2MyxA","3011 30th Ave","mexican","24/02/2022 16:12:14","40.767343","'-73.921774","Athens Grill & Sports Bar","208","N/A","4","11102"
"bNO0801dOoSSFJuDdTDzYQ","172 Atlantic Ave","indian","24/02/2022 16:39:26","40.68984063986179","'-73.9938485999626","Hadramout Restaurant","100","N/A","4","11201"
"7AknGS1qVEyq_pHfmjkZtg","225 W 57th St","italian","24/02/2022 16:40:34","40.7662427","'-73.98124349999999","Wolf at Nordstrom NYC","73","N/A","4.5","10019"
"'-J8VuX3wGrYSOBu2G0hMsw","11 E 47th St","japanese","24/02/2022 22:13:30","40.75638","'-73.97759","Katsu-Hama","1430","N/A","4","10017"
"vJpfMVBybyEF8p_qXWs0ug","423 Amsterdam Ave","brunch","24/02/2022 22:03:27","40.78388","'-73.97743","Sarabeth's West","978","N/A","3.5","10024"
"rO4-ytxRRN98GMk2gSXxjQ","120 Washington St","healthy","24/02/2022 16:40:16","40.73827000147528","'-74.03094254869448","honeygrow","347","N/A","3.5","07030"
"ettNH3FWzwaHCBMSFuy5tA","32 W 33rd St","korean","24/02/2022 16:12:30","40.74834","'-73.98681","Rib No 7","129","N/A","4.5","10001"
"vZgJyMZlpSSS_Y-duxd4_A","20 Skillman Ave","chinese","24/02/2022 22:13:17","40.71512","'-73.95097","Kings Co Imperial","358","N/A","4","11211"
"MwvVgfNDrqhAAtfkOOHCVg","4942 Broadway","pizza","24/02/2022 22:04:52","40.8676342","'-73.9209182","Pizza Haven","96","N/A","2","10034"
"ZTlbDn7S3ZZfCDMlpVrAQg","561 Columbus Ave","dessert","24/02/2022 22:10:50","40.7872421245758","'-73.9713722245369","Milk Bar Upper West Side","555","N/A","3.5","10024"
"uH1rHM0BomrX80D9xk-Qgg","2047 Broadway","pizza","24/02/2022 22:03:17","40.7778264823318","'-73.9825049309491","Little Italy Pizza","257","N/A","3.5","10023"
"qr24KgWcZGUhKZIPyVMsNw","316 E 86th St","mexican","24/02/2022 22:01:17","40.77741","'-73.95103","Maz Mezcal","395","N/A","3.5","10028"
"'-QHAkiUxGEjHuypwzNFYPQ","2024 Center Ave","korean","24/02/2022 16:40:50","40.85265857921751","'-73.9714327454567","Hongbanjang","1","N/A","5","07024"
"YfWBNXjV8OVOCxLfAtp6XA","936 Washington St","healthy","24/02/2022 16:40:16","40.74845","'-74.0278699","Seven Valleys","139","N/A","4.5","07030"
"n7LORZ0fGxPhOfdlHYREKQ","301 E 49th St","thai","24/02/2022 16:13:14","40.75417519999969","'-73.96850174724293","Peak Thai Restaurant","206","N/A","3.5","10017"
"rGuXwUtNoDp0_GmspjYwcA","607 Gorge Rd","chinese","24/02/2022 22:02:43","40.8245099","'-73.98781","Petite Soo Chow","564","N/A","3.5","07010"
"WIhm0W9197f_rRtDziq5qQ","32 Spring St","pizza","24/02/2022 22:12:27","40.7215934960083","'-73.9955956044561","Lombardi's Pizza","6264","N/A","4","10012"
"VCqNjupCWZ5INzOcyBMJSg","90 University Pl","brunch","24/02/2022 17:42:31","40.733828","'-73.993052","The Grey Dog - Union Square","1108","N/A","4","10003"
"RXCCofQw1EjTcSN0ZeXfRA","309 E 5th St","italian","24/02/2022 22:13:12","40.726673363853","'-73.9880919456482","Risotteria Melotti NYC","356","N/A","4.5","10003"
"j6fSechU9HxzbnK-kjQx1Q","1739 2nd Ave","pizza","24/02/2022 22:01:33","40.7804","'-73.95012","San Matteo Pizza and Espresso Bar","530","N/A","4","10128"
"QoEopgcby68Pyv1l52yiBg","1638 Parker Ave","japanese","24/02/2022 22:03:07","40.849738","'-73.9677057","Menya Sandaime","805","N/A","4","07024"
"xt4sa64WOrpJvZBDPNPNYg","509 Amsterdam Ave","brunch","24/02/2022 22:10:17","40.7866504411994","'-73.9755284786224","Jacob's Pickles","4712","N/A","4","10024"
"2lMxFcfudSLu2qnF-V8GLA","562 W 174th St","dessert","24/02/2022 22:05:51","40.8443998","'-73.9366007","Grandma's Secrets","14","N/A","4.5","10033"
"Rj2ACaJcbroJLPDhRhzvBw","38 MacDougal St","brunch","24/02/2022 17:42:31","40.72707","'-74.00283","Shuka","670","N/A","4.5","10012"
"XQKUqU1vPvgnapxmmBI55Q","102 MacDougal St","italian","24/02/2022 15:57:22","40.72934","'-74.00093","Maestro Pasta","2","N/A","4.5","10012"
"HDniG0HHT4d3ErVWTGLxZQ","1417 Lexington Ave","brunch","24/02/2022 16:43:34","40.78374","'-73.95235","Bread N Wine","41","N/A","4.5","10128"
"lLC1Foueuf2aO1JNjis_SQ","West Broadway And 46th St","dessert","24/02/2022 16:42:52","40.7585604870862","'-73.9853022269837","Sweet Churros With Coffeed","73","N/A","4.5","10001"
"LSTcQPMmoSdd68zur-aNdw","28 W 32nd St","korean","24/02/2022 22:13:52","40.7475125111924","'-73.9867554408843","Itaewon Pocha","174","N/A","4","10001"
"YS8pw7sYOBqaW23FCOqecg","144 W 19th St","thai","24/02/2022 22:12:46","40.74121","'-73.99665","Glur Thai","197","N/A","4.5","10011"
"WdrPI3wo7wOD2ad2cSjPeQ","93 Macdougal St","pizza","24/02/2022 16:41:46","40.7294","'-74.00111","Denino's Greenwich Village","228","N/A","4","10012"
"JeCtYANe0eqW8xe1SN3lWg","20 W 33rd St","korean","24/02/2022 16:13:12","40.74828","'-73.98649","Turntable Chicken Jazz","2069","N/A","4","10001"
"ksksxd8J2SIs97ccPFV75A","5060 Broadway","seafood","24/02/2022 22:05:45","40.869926","'-73.915466","Brown Sugar Restaurant","253","N/A","3.5","10034"
